userName,content,score,at
مستخدم Google,تطبيق مريح وسريع جدا ولاكن في مشكلة وحدة انو التطبيق بعلق❤️❤️,5,2025-05-18 23:24:57
مستخدم Google,أسوأ خدمه عملاء 😡😡 لا انصح احد بتحميل التطبيق,1,2025-05-18 23:20:45
مستخدم Google,كتير اكل خرافي,5,2025-05-18 23:13:59
مستخدم Google,رائع,5,2025-05-18 23:06:11
مستخدم Google,جيد جدا,5,2025-05-18 23:04:38
مستخدم Google,شغل جميل جدا بس من ساعة ما عملت ابديت للاندرويد 15 و التطبيق بقي تقيل,4,2025-05-18 22:32:06
مستخدم Google,التعامل مع مطاعم تأخير الطلب وفاشله,1,2025-05-18 22:28:35
مستخدم Google,فنان والله 👌👌,5,2025-05-18 22:08:52
مستخدم Google,احلى تطبيق في العالم,5,2025-05-18 21:56:40
مستخدم Google,ممتاز وحلوه كثير ويوصل بسرعه بس فيه مشكله وحده اللي هيه سعر التوصيل مرا غالي ياليت تخفيض السعر,5,2025-05-18 21:11:37
مستخدم Google,ممتاز,5,2025-05-18 21:11:26
مستخدم Google,زبالة,1,2025-05-18 21:05:40
مستخدم Google,تجربه جيده وفي كل مره يطلب تقيم المنتج والكابتن وهذا شي جيد جدا,5,2025-05-18 21:05:21
مستخدم Google,تطبيق سيء اسعار الاكل اغلى من المطعم التوصيل ربع بالمقابل سعر الوجبه اغلى بكثير من المطعم وكمان من جديد رسوم خدمه ربع يعني ندفع حق الوجبه مرتين,1,2025-05-18 20:52:05
مستخدم Google,ممتاز,5,2025-05-18 20:42:47
مستخدم Google,ممتاز,5,2025-05-18 20:18:55
مستخدم Google,رائع جداً,5,2025-05-18 19:27:09
مستخدم Google,مبدعين,5,2025-05-18 19:24:11
مستخدم Google,افضل تجربه,5,2025-05-18 18:36:34
مستخدم Google,جميل,5,2025-05-18 18:06:52
مستخدم Google,ممتاز جدا,5,2025-05-18 17:58:34
مستخدم Google,حسابي ما اكدر ادخل عليه صار اكثر من اسبوعين يكتبلي ثمة مشكلة حصلت اريد اعرف شنو السبب حتى ماكو دعم اراسلكم منه!!؟,1,2025-05-18 17:55:49
مستخدم Google,ياترى اين اكتب رمز دعوة,5,2025-05-18 17:52:04
مستخدم Google,جميل جدا,5,2025-05-18 17:26:32
مستخدم Google,بلا منافس الافضل,5,2025-05-18 17:07:22
مستخدم Google,ممتاز,5,2025-05-18 16:47:00
مستخدم Google,🔥,5,2025-05-18 16:45:45
مستخدم Google,تطبيق رائع جدا,5,2025-05-18 16:28:16
مستخدم Google,الخدمه رائعه 💗,5,2025-05-18 16:06:09
مستخدم Google,جدا جدا,5,2025-05-18 15:54:24
مستخدم Google,²جيد جدا جدا,5,2025-05-18 15:10:56
مستخدم Google,💯💯,5,2025-05-18 14:57:06
مستخدم Google,جيده جدا,5,2025-05-18 14:52:21
مستخدم Google,ممتاز جدا,5,2025-05-18 14:48:53
مستخدم Google,متعاونين مع الزبائن لكن تأخر الطلبات بكثرة,5,2025-05-18 13:58:32
مستخدم Google,❤️❤️❤️,5,2025-05-18 13:57:42
مستخدم Google,ممتاز,5,2025-05-18 13:56:30
مستخدم Google,شكراً لحسن تعاونكم معنا في تطبيق طلبات,5,2025-05-18 13:27:35
مستخدم Google,سرعة وجمال ونظام,5,2025-05-18 13:26:30
مستخدم Google,رائع,5,2025-05-18 13:13:01
مستخدم Google,ممتازين,5,2025-05-18 12:37:02
مستخدم Google,افضل تطبيق,5,2025-05-18 11:51:15
مستخدم Google,تحفه بجد,1,2025-05-18 11:47:36
مستخدم Google,بخزي دعايات مزعجه,1,2025-05-18 11:11:07
مستخدم Google,كنت دائما اطلب منهم ولكن من أسوء خدمة العملاء الي مرت علي ويشتغلونك وصلني الأكل بارد وحجمه صغير وقاسي وسعره فلكي وتفاجأت من الطعم السيء ما أنصح فيه لأن حقك حيروح ولا راح يرجعون لك أي مبلغ كعادة أي قسم خدمة عملاء سيء لا يقدر العملاء ولا يوجد لديه احترافية تم حذف التطبيق واستبداله بتطبيقات اخرى أفضل عرض واحترافية,1,2025-05-18 10:28:14
مستخدم Google,اسعارة اغلي من المحلات + خدمه + توصيل لا انصح احد باستخدامه,1,2025-05-18 09:19:23
مستخدم Google,طلبات برنامج جميل جدا ومريح,5,2025-05-18 08:17:33
مستخدم Google,خدمة جيدة ينقصه تثبيت العنوان...يعني لما باطلب لولادي وانا مش في البيت بيجيب المنطقة اللي انا متواجدة فيها ..مش العنوان المثبت على التطبيق,4,2025-05-18 07:52:12
مستخدم Google,طلبات عنوان التميز,5,2025-05-18 05:35:22
مستخدم Google,جميل جدا,4,2025-05-18 04:15:37
مستخدم Google,جيد جدا,4,2025-05-18 03:22:50
مستخدم Google,ما شاء الله خدمة ممتازة وشباب محترمين,5,2025-05-18 01:45:14
مستخدم Google,تطبيق سي بيخزي وغالي وبتفيدو بس تجار ببعض غير هيك لا يعني انتو مصيتو دمنا,1,2025-05-18 00:54:12
مستخدم Google,رائع,5,2025-05-18 00:34:34
مستخدم Google,سريع جدا,5,2025-05-18 00:18:58
مستخدم Google,مفيد جدا,1,2025-05-18 00:10:03
مستخدم Google,جيد جدا,5,2025-05-17 22:53:37
مستخدم Google,رهيب جدا ودقيق للطلب. ولم اغيد,5,2025-05-17 22:53:05
مستخدم Google,good,4,2025-05-17 22:47:14
مستخدم Google,راع😉👌,5,2025-05-17 22:42:41
مستخدم Google,جميل جداً,5,2025-05-17 22:32:40
مستخدم Google,الخدمة سيئة جدا .طلبت من عليه مرتين ويوصل الاوردر ناقص او به عناصر مفقودة ولم يتم حل المشكلة .,1,2025-05-17 22:20:17
مستخدم Google,تطبيق كلش حلو بس اسعاره شويه غاليه وما بي خصومات هواي,3,2025-05-17 22:01:22
مستخدم Google,جيد ونريد يكون بعد افضل وخصوصا نريد دارونا بقسائم كل فتره هدايا,5,2025-05-17 21:55:37
مستخدم Google,مفيد,5,2025-05-17 21:48:43
مستخدم Google,سئ اغلب السائقين سيئين,1,2025-05-17 21:45:08
مستخدم Google,افضل واسراع تطبيق أسرع من سنونو و رفيق طلبات الافضال🫡💗💗💗💗,5,2025-05-17 21:13:05
مستخدم Google,رائعه,5,2025-05-17 21:05:52
مستخدم Google,ممتازة,5,2025-05-17 20:41:00
مستخدم Google,ممتاز جدا ولكن خدمه التوصيل لسيت جيده,5,2025-05-17 20:19:35
مستخدم Google,ممتاز,5,2025-05-17 19:46:13
مستخدم Google,خوش والله حلو,5,2025-05-17 19:31:18
مستخدم Google,اسطوري يستحق عشره نجوم جربوه,5,2025-05-17 19:18:31
مستخدم Google,🎉,5,2025-05-17 19:07:57
مستخدم Google,ممتازة,5,2025-05-17 17:56:35
مستخدم Google,برنامج رائع,5,2025-05-17 17:44:13
مستخدم Google,تطبيق أكثر من رائع...,5,2025-05-17 17:28:23
مستخدم Google,جميل جدا,5,2025-05-17 17:16:14
مستخدم Google,جيد,5,2025-05-17 16:22:39
مستخدم Google,excellent,5,2025-05-17 15:54:05
مستخدم Google,برنامج ممتاز,5,2025-05-17 15:18:20
مستخدم Google,عروض احتيالية تنم على استخفاف بعقل المشترك,1,2025-05-17 15:02:24
مستخدم Google,كيف الغي بطاقة الاتمان,4,2025-05-17 14:39:02
مستخدم Google,اني من كربلاء وافتح الموقع من أحدد موقعي يكلي عذرا هذا العنوان خارج منطقة التوصيل اتمنى تنحل المشكلة هاي,2,2025-05-17 14:26:25
مستخدم Google,رائع,5,2025-05-17 14:13:39
مستخدم Google,ممتاز,5,2025-05-17 13:12:46
مستخدم Google,جيد,5,2025-05-17 12:45:12
مستخدم Google,ممتاز,5,2025-05-17 12:15:23
مستخدم Google,تمام,5,2025-05-17 12:04:04
مستخدم Google,الإعلانات زفت,1,2025-05-17 11:45:36
مستخدم Google,ممتاز,5,2025-05-17 11:20:23
مستخدم Google,اسرع برنامج لي طلبت,5,2025-05-17 07:53:55
مستخدم Google,ممتاز و سريع,5,2025-05-17 05:59:48
مستخدم Google,جيد جدا,5,2025-05-17 04:48:43
مستخدم Google,ممتازه 👑,5,2025-05-17 03:50:13
مستخدم Google,حلو,5,2025-05-17 03:37:10
مستخدم Google,جيد,5,2025-05-17 03:16:05
مستخدم Google,ممتاز والله,5,2025-05-17 01:42:32
مستخدم Google,❤,5,2025-05-17 01:22:59
مستخدم Google,تطبيق اصبح سيء ودعم سيء ومحدش بيساعد كل كلمهم اسفين ع استيائك كلمه حفظتها وخلاص,1,2025-05-16 23:53:05
مستخدم Google,جيد,5,2025-05-16 23:48:14
مستخدم Google,اشي مو جيد اسعار فلكيه بدون وجه حق,1,2025-05-16 23:25:17
مستخدم Google,Good 👍,5,2025-05-16 23:19:24
مستخدم Google,خدمة مميزة,5,2025-05-16 22:46:56
مستخدم Google,روعه,5,2025-05-16 22:41:03
مستخدم Google,رائعون جدا,5,2025-05-16 21:00:32
مستخدم Google,ممتاز جدا,5,2025-05-16 20:51:38
مستخدم Google,لاحظت ارتفاع الاسعار في التطبيق. بمقارنة بالواقع. ورسوم التوصيل مرتفعه,1,2025-05-16 20:41:23
مستخدم Google,ليش بفلوس ليش متخلوا اول طلب ببلاش🥲😭,1,2025-05-16 20:33:17
مستخدم Google,نريد المزيد من الخصومات والعروض,4,2025-05-16 20:26:43
مستخدم Google,ممتازة,5,2025-05-16 20:23:32
مستخدم Google,تطبيق جميل جدا,5,2025-05-16 19:59:55
مستخدم Google,fire,5,2025-05-16 19:58:28
مستخدم Google,جميل اوي,5,2025-05-16 19:23:51
مستخدم Google,جيد جدا,5,2025-05-16 17:53:00
مستخدم Google,الأسعار أغلى من الأصل ... مثلا لما اطلب نفس الطلب من مطعم ومن طلبات ، يكون في طلبات أغلى .. وكذلك بعض الأشياء في السوبر ماركت أغلى من سعرها الحقيقي لما تشتريها من السوبر مباشرة,1,2025-05-16 17:25:39
مستخدم Google,حلو,5,2025-05-16 17:02:13
مستخدم Google,جيد,5,2025-05-16 16:29:34
مستخدم Google,جيد,5,2025-05-16 16:15:31
مستخدم Google,ممتاز,5,2025-05-16 16:10:38
مستخدم Google,احسن موقع,5,2025-05-16 15:43:35
مستخدم Google,تطبيق فاشل كل ما اضع رقم الهاتف يقول رقم الهاتف غير صحيح,1,2025-05-16 15:14:56
مستخدم Google,ممتاز,5,2025-05-16 15:13:52
مستخدم Google,تمام بس احيانا الاسعار اعلى,3,2025-05-16 14:39:42
مستخدم Google,حلوو,4,2025-05-16 14:27:18
مستخدم Google,برنامج رائع وجميل,5,2025-05-16 13:37:25
مستخدم Google,حلو و و ممتاز,5,2025-05-16 13:14:17
مستخدم Google,تجربه رائعه لقد تحسن التطبيق كثيرا وأصبح من التطبيقات المفضله عندي شكرااا كثيرا طلبات 😍 ممتنه,5,2025-05-16 12:30:05
مستخدم Google,روعة 😍,5,2025-05-16 12:14:07
مستخدم Google,رائع,5,2025-05-16 10:39:30
مستخدم Google,زياده علر الأسعار تأخير الطلب وسعر التوصيل غالي,1,2025-05-16 09:50:49
مستخدم Google,جميلة نوعن ما,3,2025-05-16 09:25:46
مستخدم Google,جيد جداً,5,2025-05-16 03:54:10
مستخدم Google,غاليي,1,2025-05-16 01:18:01
مستخدم Google,ابلكيشن ممتاز وانا بحب اتعامل معاكم كلكم ذوق وبتوصلو الحاجة كويس وفي معادها اتمنى تستمرو كدة على طول 🌹🌹🌹,5,2025-05-16 01:04:30
مستخدم Google,افضل تطيبق,5,2025-05-16 00:26:22
مستخدم Google,♥️♥️♥️♥️,5,2025-05-16 00:25:24
مستخدم Google,التطبيق يعلق غالباً اثناء عملية الدفع و لم يظهر لي خانة الرقم السري.. ارجو منكم الحل القريب و العاجل,2,2025-05-16 00:14:28
مستخدم Google,حلو,5,2025-05-16 00:06:51
مستخدم Google,جميل,5,2025-05-16 00:01:43
مستخدم Google,⭐⭐⭐⭐⭐⭐,5,2025-05-15 23:06:19
مستخدم Google,اكثر من رائع بصراحه تجربتي ويا طلباتي جميلة وراح استمر وياهم,5,2025-05-15 22:59:34
مستخدم Google,جيد,5,2025-05-15 22:54:07
مستخدم Google,بصراحه حلو بس بيديني رسوم ل كل حاجه (هو الأكل ليه رسوم؟),4,2025-05-15 22:51:43
مستخدم Google,رائع جدا😍,5,2025-05-15 22:50:20
مستخدم Google,للأسف تجربة سيئة جدا جدا، ،، خدمة العملاء والتواصل جيدة لكن يحتاج للتواصل الفعال مع المطاعم خاصة ان طلبي تاخر اكثر من ساعة وحتى الان لم يصل الطلب ،، وأيضا يوجد تلاعب في ايقونة تتبع الطلب ،، نتمنى لهم الأفضل,1,2025-05-15 21:58:20
مستخدم Google,جيد,5,2025-05-15 21:38:36
مستخدم Google,احسن ابلكيشن استعملته,5,2025-05-15 21:12:56
مستخدم Google,سيئ جدا لا انصح احد بالدفع بالفيزا نهائ والدعم سيئ,1,2025-05-15 20:33:44
مستخدم Google,جميل و موصلين الطلب محترمين,5,2025-05-15 20:09:10
مستخدم Google,واو,5,2025-05-15 19:40:39
مستخدم Google,تطبيق غير صالحة لا أنصح به أبحث عن تطبيق اخر,1,2025-05-15 19:31:27
مستخدم Google,ماكو توصيل لمنطقتي,1,2025-05-15 19:23:26
مستخدم Google,جميل,5,2025-05-15 19:23:10
مستخدم Google,خالصه مع طلبات🥰,5,2025-05-15 18:46:09
مستخدم Google,ممتاز جدا,5,2025-05-15 18:03:10
مستخدم Google,nice,5,2025-05-15 17:08:50
مستخدم Google,برنامج جميل جدا,5,2025-05-15 17:02:37
مستخدم Google,ممتازة,5,2025-05-15 16:49:41
مستخدم Google,ممتاز ممتاز,4,2025-05-15 15:45:30
مستخدم Google,ممتازه,5,2025-05-15 15:22:34
مستخدم Google,مامتواجد بمنطقتنه,1,2025-05-15 15:21:25
مستخدم Google,ممتاز,5,2025-05-15 15:03:30
مستخدم Google,ممتاز وسهل الاستخدام,5,2025-05-15 14:36:47
